"subject" "Activity_Label" "variable" "value"
23 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.972117016617647
23 "SITTING" "FrequencyBodyGyroMagMean" -0.952293277205882
23 "SITTING" "FrequencyBodyGyroMagStdDev" -0.938680776617647
23 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.980707211470588
23 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.978499038088235
23 "STANDING" "FrequencyBodyAccMagMean" -0.957986177058823
23 "STANDING" "FrequencyBodyAccMagStdDev" -0.955291356470588
23 "STANDING" "FrequencyBodyAccJerkMagMean" -0.973798155735294
23 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.9750536875
23 "STANDING" "FrequencyBodyGyroMagMean" -0.944583829705882
23 "STANDING" "FrequencyBodyGyroMagStdDev" -0.924805421470588
23 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.972598810882353
23 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.973849691470588
23 "WALKING" "FrequencyBodyAccMagMean" -0.0942606311677966
23 "WALKING" "FrequencyBodyAccMagStdDev" -0.407577515762712
23 "WALKING" "FrequencyBodyAccJerkMagMean" -0.0180705701559322
23 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.0457372334118644
23 "WALKING" "FrequencyBodyGyroMagMean" 0.185078207383051
23 "WALKING" "FrequencyBodyGyroMagStdDev" -0.061476584759322
23 "WALKING" "FrequencyBodyGyroJerkMagMean" 0.146618569064407
23 "WALKING" "FrequencyBodyGyroJerkMagStdDev" 0.287834616098305
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.364829993351852
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.0453930349148148
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" 0.335009724333333
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" 0.2244805035
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" 0.150825734842593
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.218930425944444
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" 0.0746754643666667
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.0398573780185185
23 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.231382662235294
23 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.410047643333333
23 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.302968064764706
23 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.454324844901961
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.380388292223529
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.470491576431373
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.51871565
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.632659461568627
24 "LAYING" "FrequencyBodyAccMagMean" -0.973171068055556
24 "LAYING" "FrequencyBodyAccMagStdDev" -0.971063024027778
24 "LAYING" "FrequencyBodyAccJerkMagMean" -0.983108084305556
24 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.98328511625
24 "LAYING" "FrequencyBodyGyroMagMean" -0.964001383472222
24 "LAYING" "FrequencyBodyGyroMagStdDev" -0.961369084583333
24 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.978596740694444
24 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.980096981111111
24 "SITTING" "FrequencyBodyAccMagMean" -0.968905031470588
24 "SITTING" "FrequencyBodyAccMagStdDev" -0.965852262058824
24 "SITTING" "FrequencyBodyAccJerkMagMean" -0.984469962941177
24 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.98561372
24 "SITTING" "FrequencyBodyGyroMagMean" -0.977973720735294
24 "SITTING" "FrequencyBodyGyroMagStdDev" -0.969105899117647
24 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.990854751176471
24 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.990933058235294
24 "STANDING" "FrequencyBodyAccMagMean" -0.960066088115942
24 "STANDING" "FrequencyBodyAccMagStdDev" -0.949522556376812
24 "STANDING" "FrequencyBodyAccJerkMagMean" -0.972251355217391
24 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.973195509565217
24 "STANDING" "FrequencyBodyGyroMagMean" -0.963922314202899
24 "STANDING" "FrequencyBodyGyroMagStdDev" -0.954407176956522
24 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.981119237826087
24 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.9797551
24 "WALKING" "FrequencyBodyAccMagMean" -0.434618912068966
24 "WALKING" "FrequencyBodyAccMagStdDev" -0.590265845517241
24 "WALKING" "FrequencyBodyAccJerkMagMean" -0.418641046896552
24 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.40297998362069
24 "WALKING" "FrequencyBodyGyroMagMean" -0.534509163793103
24 "WALKING" "FrequencyBodyGyroMagStdDev" -0.668032801896552
24 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.571594392068966
24 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.567447731896552
24 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" -0.0231701626603636
24 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.175291708678182
24 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" -0.200830137109091
24 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.0827554911536364
24 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.374298686727273
24 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.470147270181818
24 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.474449925818182
24 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.478030486181818
24 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.322300989322034
24 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.406283377627119
24 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.429800778813559
24 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.45964779779661
24 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.564664994745763
24 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.54907099
24 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.64611467
24 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.653876950677966
25 "LAYING" "FrequencyBodyAccMagMean" -0.774481943616438
25 "LAYING" "FrequencyBodyAccMagStdDev" -0.651353241643836
25 "LAYING" "FrequencyBodyAccJerkMagMean" -0.96008314739726
25 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.963601212876712
25 "LAYING" "FrequencyBodyGyroMagMean" -0.910126993561644
25 "LAYING" "FrequencyBodyGyroMagStdDev" -0.850661340684931
25 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.96825160890411
25 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.970457947534247
25 "SITTING" "FrequencyBodyAccMagMean" -0.967017992615385
25 "SITTING" "FrequencyBodyAccMagStdDev" -0.961997268307692
25 "SITTING" "FrequencyBodyAccJerkMagMean" -0.987941825538462
25 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.987618801076923
25 "SITTING" "FrequencyBodyGyroMagMean" -0.979350913692308
25 "SITTING" "FrequencyBodyGyroMagStdDev" -0.970321897230769
25 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.991781701692308
25 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.992019559538462
25 "STANDING" "FrequencyBodyAccMagMean" -0.972355393243243
25 "STANDING" "FrequencyBodyAccMagStdDev" -0.970203660405405
25 "STANDING" "FrequencyBodyAccJerkMagMean" -0.982294170810811
25 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.982083315
25 "STANDING" "FrequencyBodyGyroMagMean" -0.968972499594595
25 "STANDING" "FrequencyBodyGyroMagStdDev" -0.961090396891892
25 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.98401783027027
25 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.983098935945946
25 "WALKING" "FrequencyBodyAccMagMean" -0.566060023108108
25 "WALKING" "FrequencyBodyAccMagStdDev" -0.632927475540541
25 "WALKING" "FrequencyBodyAccJerkMagMean" -0.564591342162162
25 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.51900424972973
25 "WALKING" "FrequencyBodyGyroMagMean" -0.562733252702703
25 "WALKING" "FrequencyBodyGyroMagStdDev" -0.529262243378378
25 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.770300895540541
25 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.75738578027027
25 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" -0.288154787517241
25 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.359437080103448
25 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" -0.471642111551724
25 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.502224768103448
25 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.485763582068966
25 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.423707329706897
25 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.687034281206897
25 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.693032409137931
25 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.527907561538462
25 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.536120293230769
25 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.654795110615385
25 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.703433692615385
25 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.567153469846154
25 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.386612992876923
25 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.822403906
25 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.841061012153846
26 "LAYING" "FrequencyBodyAccMagMean" -0.969269114078947
26 "LAYING" "FrequencyBodyAccMagStdDev" -0.966576631710526
26 "LAYING" "FrequencyBodyAccJerkMagMean" -0.989138184473684
26 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.987901463289474
26 "LAYING" "FrequencyBodyGyroMagMean" -0.974305179605263
26 "LAYING" "FrequencyBodyGyroMagStdDev" -0.96613921868421
26 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.990430914078947
26 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.989628012236842
26 "SITTING" "FrequencyBodyAccMagMean" -0.952411043717949
26 "SITTING" "FrequencyBodyAccMagStdDev" -0.934587699141026
26 "SITTING" "FrequencyBodyAccJerkMagMean" -0.989481942820513
26 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.989521272820513
26 "SITTING" "FrequencyBodyGyroMagMean" -0.97646387
26 "SITTING" "FrequencyBodyGyroMagStdDev" -0.963650652307692
26 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.993985447564103
26 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.99420976974359
26 "STANDING" "FrequencyBodyAccMagMean" -0.970605250405405
26 "STANDING" "FrequencyBodyAccMagStdDev" -0.963909299324324
26 "STANDING" "FrequencyBodyAccJerkMagMean" -0.98287688945946
26 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.981129312702703
26 "STANDING" "FrequencyBodyGyroMagMean" -0.972333108648649
26 "STANDING" "FrequencyBodyGyroMagStdDev" -0.962967605810811
26 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.985762255540541
26 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.983313996081081
26 "WALKING" "FrequencyBodyAccMagMean" -0.379836742711864
26 "WALKING" "FrequencyBodyAccMagStdDev" -0.537183967118644
26 "WALKING" "FrequencyBodyAccJerkMagMean" -0.293358341186441
26 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.268948465423729
26 "WALKING" "FrequencyBodyGyroMagMean" -0.551927613050847
26 "WALKING" "FrequencyBodyGyroMagStdDev" -0.60946621661017
26 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.619461036101695
26 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.612930343220339
26 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.075101684668
26 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" 0.005749436614
26 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" -0.15317202912
26 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.067941075972
26 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.3345099466
26 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.39299065312
26 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.4722007526
26 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.4894973794
26 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.167566383372727
26 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.274226227272727
26 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.294970470909091
26 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.393715352181818
26 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.556084778181818
26 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.569632
26 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.673580662727273
26 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.669846294545455
27 "LAYING" "FrequencyBodyAccMagMean" -0.981389017702703
27 "LAYING" "FrequencyBodyAccMagStdDev" -0.980296339054054
27 "LAYING" "FrequencyBodyAccJerkMagMean" -0.988098902567568
27 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.988174859594595
27 "LAYING" "FrequencyBodyGyroMagMean" -0.979890667972973
27 "LAYING" "FrequencyBodyGyroMagStdDev" -0.971806236756757
27 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.993563778648649
27 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.993552299324324
27 "SITTING" "FrequencyBodyAccMagMean" -0.974766466714286
27 "SITTING" "FrequencyBodyAccMagStdDev" -0.970885296857143
27 "SITTING" "FrequencyBodyAccJerkMagMean" -0.988773269428571
27 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.988531651142857
27 "SITTING" "FrequencyBodyGyroMagMean" -0.979482820857143
27 "SITTING" "FrequencyBodyGyroMagStdDev" -0.970528266285714
27 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.992390264285714
27 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.991967776285714
27 "STANDING" "FrequencyBodyAccMagMean" -0.973186182375
27 "STANDING" "FrequencyBodyAccMagStdDev" -0.967529105125
27 "STANDING" "FrequencyBodyAccJerkMagMean" -0.984151646
27 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.983022277625
27 "STANDING" "FrequencyBodyGyroMagMean" -0.975525565625
27 "STANDING" "FrequencyBodyGyroMagStdDev" -0.96540017025
27 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.98941848275
27 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.988579092
27 "WALKING" "FrequencyBodyAccMagMean" -0.327229405789474
27 "WALKING" "FrequencyBodyAccMagStdDev" -0.550392604912281
27 "WALKING" "FrequencyBodyAccJerkMagMean" -0.259934013157895
27 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.279732022017544
27 "WALKING" "FrequencyBodyGyroMagMean" -0.519451704035088
27 "WALKING" "FrequencyBodyGyroMagStdDev" -0.546888146491228
27 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.623288199649123
27 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.639242384210526
27 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.149816459227273
27 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.071212004425
27 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" 0.010857564025
27 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.113625944990909
27 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.359113724772727
27 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.397984195568182
27 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.46777776875
27 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.502831373477273
27 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.393928937058824
27 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.468707734509804
27 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.460770277843137
27 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.473011558823529
27 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.607667730196078
27 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.523335975411765
27 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.71917980372549
27 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.751714312941177
28 "LAYING" "FrequencyBodyAccMagMean" -0.961035587625
28 "LAYING" "FrequencyBodyAccMagStdDev" -0.95756401875
28 "LAYING" "FrequencyBodyAccJerkMagMean" -0.9734362485
28 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.972336128625
28 "LAYING" "FrequencyBodyGyroMagMean" -0.944218369375
28 "LAYING" "FrequencyBodyGyroMagStdDev" -0.931675004125
28 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.971830582375
28 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.96931982125
28 "SITTING" "FrequencyBodyAccMagMean" -0.953928124027778
28 "SITTING" "FrequencyBodyAccMagStdDev" -0.952281424444444
28 "SITTING" "FrequencyBodyAccJerkMagMean" -0.969178686666667
28 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.970823336388889
28 "SITTING" "FrequencyBodyGyroMagMean" -0.960297525
28 "SITTING" "FrequencyBodyGyroMagStdDev" -0.953534292638889
28 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.979465868888889
28 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.97839537
28 "STANDING" "FrequencyBodyAccMagMean" -0.929146479367089
28 "STANDING" "FrequencyBodyAccMagStdDev" -0.923857158227848
28 "STANDING" "FrequencyBodyAccJerkMagMean" -0.952727765189873
28 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.954963155316456
28 "STANDING" "FrequencyBodyGyroMagMean" -0.909652436329114
28 "STANDING" "FrequencyBodyGyroMagStdDev" -0.878459662025316
28 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.958758576835443
28 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.955983424556962
28 "WALKING" "FrequencyBodyAccMagMean" -0.352156841666667
28 "WALKING" "FrequencyBodyAccMagStdDev" -0.511573670555556
28 "WALKING" "FrequencyBodyAccJerkMagMean" -0.360811456296296
28 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.436273009814815
28 "WALKING" "FrequencyBodyGyroMagMean" -0.514602424814815
28 "WALKING" "FrequencyBodyGyroMagStdDev" -0.516811574074074
28 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.595965103703704
28 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.589071730555556
28 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.188840007695652
28 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.074058597676087
28 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" -0.0128823827326087
28 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.0883598523695652
28 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.223354793921739
28 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.362903836717391
28 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.396720714347826
28 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.464722244347826
28 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.213519364760784
28 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.334626168823529
28 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.294433415745098
28 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.374495907647059
28 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.534835409607843
28 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.528187016862745
28 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.662505819411765
28 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.70485275745098
29 "LAYING" "FrequencyBodyAccMagMean" -0.986800645362319
29 "LAYING" "FrequencyBodyAccMagStdDev" -0.981599783623188
29 "LAYING" "FrequencyBodyAccJerkMagMean" -0.993998275797101
29 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.994366667681159
29 "LAYING" "FrequencyBodyGyroMagMean" -0.98400134173913
29 "LAYING" "FrequencyBodyGyroMagStdDev" -0.976679046231884
29 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.997617389275362
29 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.99758523057971
29 "SITTING" "FrequencyBodyAccMagMean" -0.973346531833333
29 "SITTING" "FrequencyBodyAccMagStdDev" -0.971218019833333
29 "SITTING" "FrequencyBodyAccJerkMagMean" -0.990093703833333
29 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.989822909333333
29 "SITTING" "FrequencyBodyGyroMagMean" -0.980269425833333
29 "SITTING" "FrequencyBodyGyroMagStdDev" -0.971011373
29 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.995063049
29 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.994742028
29 "STANDING" "FrequencyBodyAccMagMean" -0.984548094769231
29 "STANDING" "FrequencyBodyAccMagStdDev" -0.982247716
29 "STANDING" "FrequencyBodyAccJerkMagMean" -0.989793892615385
29 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.990327934615385
29 "STANDING" "FrequencyBodyGyroMagMean" -0.980879722923077
29 "STANDING" "FrequencyBodyGyroMagStdDev" -0.975938728769231
29 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.991672052
29 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.991516778307692
29 "WALKING" "FrequencyBodyAccMagMean" -0.235683305566038
29 "WALKING" "FrequencyBodyAccMagStdDev" -0.393257505471698
29 "WALKING" "FrequencyBodyAccJerkMagMean" -0.108978206490566
29 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.169506499226415
29 "WALKING" "FrequencyBodyGyroMagMean" -0.416817853396226
29 "WALKING" "FrequencyBodyGyroMagStdDev" -0.429156830566038
29 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.628501115849057
29 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.618667722641509
29 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.115973968158333
29 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagStdDev" -0.0330868111229167
29 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagMean" 0.000448896304791667
29 "WALKING_DOWNSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.0797714324854167
29 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagMean" -0.381459881875
29 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroMagStdDev" -0.323024575098542
29 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.596578626041667
29 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.626675982083333
29 "WALKING_UPSTAIRS" "FrequencyBodyAccMagMean" -0.108306402963265
29 "WALKING_UPSTAIRS" "FrequencyBodyAccMagStdDev" -0.155993755897959
29 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagMean" -0.239108046693878
29 "WALKING_UPSTAIRS" "FrequencyBodyAccJerkMagStdDev" -0.280583556530612
29 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagMean" -0.357213897032653
29 "WALKING_UPSTAIRS" "FrequencyBodyGyroMagStdDev" -0.074331469755102
29 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagMean" -0.697454553061225
29 "WALKING_UPSTAIRS" "FrequencyBodyGyroJerkMagStdDev" -0.756464186122449
30 "LAYING" "FrequencyBodyAccMagMean" -0.962840820428571
30 "LAYING" "FrequencyBodyAccMagStdDev" -0.964051810714286
30 "LAYING" "FrequencyBodyAccJerkMagMean" -0.969949269571429
30 "LAYING" "FrequencyBodyAccJerkMagStdDev" -0.968087778
30 "LAYING" "FrequencyBodyGyroMagMean" -0.962001199
30 "LAYING" "FrequencyBodyGyroMagStdDev" -0.952644449285714
30 "LAYING" "FrequencyBodyGyroJerkMagMean" -0.977821335571429
30 "LAYING" "FrequencyBodyGyroJerkMagStdDev" -0.975481548714286
30 "SITTING" "FrequencyBodyAccMagMean" -0.959923388064516
30 "SITTING" "FrequencyBodyAccMagStdDev" -0.943543732580645
30 "SITTING" "FrequencyBodyAccJerkMagMean" -0.985826330967742
30 "SITTING" "FrequencyBodyAccJerkMagStdDev" -0.985294959032258
30 "SITTING" "FrequencyBodyGyroMagMean" -0.973876282903226
30 "SITTING" "FrequencyBodyGyroMagStdDev" -0.959513937258065
30 "SITTING" "FrequencyBodyGyroJerkMagMean" -0.991750682096774
30 "SITTING" "FrequencyBodyGyroJerkMagStdDev" -0.990946424516129
30 "STANDING" "FrequencyBodyAccMagMean" -0.932047450677966
30 "STANDING" "FrequencyBodyAccMagStdDev" -0.921733233050847
30 "STANDING" "FrequencyBodyAccJerkMagMean" -0.953357615932203
30 "STANDING" "FrequencyBodyAccJerkMagStdDev" -0.946639846949153
30 "STANDING" "FrequencyBodyGyroMagMean" -0.917449417288136
30 "STANDING" "FrequencyBodyGyroMagStdDev" -0.888872227966102
30 "STANDING" "FrequencyBodyGyroJerkMagMean" -0.959242165084746
30 "STANDING" "FrequencyBodyGyroJerkMagStdDev" -0.955008564237288
30 "WALKING" "FrequencyBodyAccMagMean" -0.342363772923077
30 "WALKING" "FrequencyBodyAccMagStdDev" -0.469852794923077
30 "WALKING" "FrequencyBodyAccJerkMagMean" -0.347180134692308
30 "WALKING" "FrequencyBodyAccJerkMagStdDev" -0.366537416615385
30 "WALKING" "FrequencyBodyGyroMagMean" -0.358344356
30 "WALKING" "FrequencyBodyGyroMagStdDev" -0.331541740923077
30 "WALKING" "FrequencyBodyGyroJerkMagMean" -0.547621753230769
30 "WALKING" "FrequencyBodyGyroJerkMagStdDev" -0.578580044615385
30 "WALKING_DOWNSTAIRS" "FrequencyBodyAccMagMean" 0.00410151034354839
